id_comentario	comentario	rotulo
Ugyms3uaHpqoJ2Jcdat4AaABAg	ok 1 heroi morto e 24 vagabundos e isso 	1
UgxwrMy_hOzBCNQVKEZ4AaABAg	se a policia nao fizer isso as favelas vao virar esconderijo seguro para bandidos porque sabem que la eles sao intocaveis	1
UgwHLRIyL01AEI93tI14AaABAg.9N3WYG2a3cx9N67jzO0f4v	atire a primeira pedra quem nunca pecou	0
UgxyJk4t5Q9yYeP2k3l4AaABAg	deviam terem aproveitado que estavam ganhando e matar todos os bandidos que moram na area	1
UgxTe-bPGNuwBkpNPlJ4AaABAg	passando pra dizer o obvio uol e um lixo	0
Ugxw93fk8QAceDlDXR94AaABAg	24 cpfs cancelados que o tf nao podera libertar a lamentar e me solidarizo com a familia do policial e as vitimas no metro a bandidagem recebeu o premio maximo	1
Ugxdu45BmT1SUG0BZqt4AaABAg	tudo isso e mentira eles nao tinham armas  eram flores que eles tinham	0
Ugw-meghCEITQCpUEu94AaABAg	quando morre todos viram cidadaos	0
UgysjOy5WEklOqBkDq54AaABAg.9N0zIgcZOxe9N29vjBoRwn	binho_dbz  e defina fascismo sem procurar no google	0
UgxcvOfT7mqp1HQJi5R4AaABAg	parabens a policia bela resposta espero que cancelem mais cpf desses malditos	1
UgzmsDn22QeP_z3P6Dx4AaABAg.9N3Sj3eweh09N8s3qGiksd	fitness shorts kkk vai na fe	0
UgwVlZ3pU2FgfVCWF654AaABAg	vagas de emprego  jacarezinho ta recrutando   fogueteiro  vapor  soldado  gerente  frente de boca inicio imediato	0
UgxOtSFLABZGaOh41DR4AaABAg.9N0RnaWssHx9N1lC4OAh9o	marlenedietrich100 morreu atirando e matando os certos caveira porra ta num lugar melhor e sera lembrado e venerado pela sociedade de bem	1
UgyNmbPXu2PbSDAlJO54AaABAg.9N1RBggwjV89N2gbfFboIg	salamencefury mimimimimimimimimi	0
Ugzion-i7AxdwjfHISd4AaABAg	fico feliz em ler os comentarios e ver que a populacao nao cai mais nessa midia porca isso ai gente simbora meu povo  aqui os trabaiado periferico q a midia esta defendendo httpswwwinstagramcompcooeeqdhmvvigshid16cdwxkk2wzvb	0
UgxfxkDhFHBikwi6BF14AaABAg	meus sentimentos a familia do policial morto um grande guerreiro	1
UgxBVgmanuLcEzc0RoF4AaABAg	essa e a hora que curioso se lasca deixa a policia trablhar fora direitos humanos	1
UgyPjmJuCNRW1XoHtt14AaABAg	linda e eficiente limpeza na sociedade d 	1
UgyHk7PTfgk0n7SJ3il4AaABAg	parabens aos policias	1
UgwiksCpgqPKcxzmI_R4AaABAg	mo paz no jacare	0
UgxvlCmXAWz72sU8fbt4AaABAg	protecao de deus para o cidadao de bem e a policia militar e civil	1
Ugz_O8Ybq7SL2cnHOYR4AaABAg	bandidos bons sao bandidos mortos	1
UgyiZr3XLSxOf60VoOl4AaABAg	bando de ignorantes o fato nao e bandido ser morto e sim a vida 25 vidas aonde esta a compaixao  essa frase e pra poucos que deus conforte e console todos os coracoes	-1
UgwHtU0RTY-tSND-wdV4AaABAg	meus pesames para a familia do policialparabens para o restantee os traficantesforam tarde	1
Ugxvb-g1Q2kVttULVLh4AaABAg	defensoria dos traficantes  nao entende nada de seguranca publica  parabens a civil	1
Ugw7fYWXVYXiBlkK_cl4AaABAg	a globo estava mostrando com globo cop a quantidade de granadas que esses vagabundos jogaram na policia vcs queriam o que  que a pm conversasse com amor com terroristas   quem joga bomba pra matar e terrorista   parabens policiais	1
UgxCMQPR67iSxlL3ZrJ4AaABAg.9N0KhZr4AkK9N0TafGVYjH	malcom pantera negra ta bravinho pq perdeu seus fornecedores de droga	0
Ugy13hog7MscSaXXU3Z4AaABAg	os bandidos tiveram o que mereciam	1
Ugz0NAy0zeliDYNsXNZ4AaABAg	morreram foi poucos morte para todos esses traficantes	1
UgxoT1dRgD9LuHLd3qN4AaABAg	amanha aparece 26	0
Ugx7kuPmTdak1KPBlp54AaABAg.9N5xkxgSKUS9N61TwzdLwH	fodase kkkk	0
Ugwla3sN3_f9G2iZpSF4AaABAg.9N66k_3RhzK9NDShi5Fpkz	orlando santos e tu acredita em politicosn e melhor q ele	0
Ugyke2g3ErpPSBGDQVR4AaABAg.9N1M9Q9SEUE9N3lY6iGWhj	ryan voce esta fazendo uma falacia do espantalho meu caro	0
UgyjUIjML0TFVsX6efR4AaABAg	muito bem o unico que foi executado foi o policial civil	1
Ugx320NuIda8eJw2Uyp4AaABAg	que na proxima vez ele venha o dobro	1
UgyEIJk7wOpL2staGkh4AaABAg	28 cpf cancelado blzmeus sentimento para a familia do policial	1
UgwqKM_T69PvYPw7ELh4AaABAg	bela operacao parabens	1
UgyLyuUZGkqtlNu36GN4AaABAg	stf cancer do brasil	0
UgyTT3ZBEYb6uORRX0h4AaABAg.9N1-XAl6GNb9N5_RJVhJ25	a maioria sim mas logico que tem gente que quer um futuro melhor e um fato cara c vai pra la a maioria dos jovens tao se fudendo pra estudo so querem saber de bailao noitada bebida influencia dos proprios pais ou dos amigos ou da propria comunidade eu falo jovens porque eles serao os futuros homens de la e so quando estao adultos e que comeca falar eu n tenho condicao de estudar hj n tem mais desculpas de estudo tem internet en todo canto um dia desse mesmo no youtube tinha um canal mostrando como ter internet gratis e funcionou a internet n e um problema praticamente todo mundo tem um celular se quer a prender equacoes vai no google youtube que aprender fisica  vai la quer aprender a ser rico vai laa que ser alguem melhor doque hj so vc mesmo pode mudar	0
UgxwJnlBcn8cEalriBl4AaABAg	bandido bom e bandido morto  quem perdoa bandido e deus a policia so provome o encontro parabens irmaos 	1
UgxsvD4k3n5nTf5Zf8B4AaABAg	 a policia diz ter encontrado um relatorio com detalhes da acao dentro da casa controlada pelos chefes do trafico o mp relatou que houve quebra de sigilo pela justica por isso que os criminosos tiveram acesso aos detalhes da operacao previamente autorizada  quem permitiu esse vazamento  resultado disso   ao adentrar na casa com a permissao garantida o policial civil e recebido com uma bala na cabeca apos isso houve a troca de tiros nao houve rendicao dos bandidos    apreenderam 6 fuzis 16 pistolas automaticas uma submetralhadora 12 granadas e  uma calibre 12   objetivo da operacao desarticular o comando vermelho principal faccao que domina a regiao e que aliciava menores e criancas ao trafico     e isso que deve ser divulgado     esse policial cuidava de sua mae que havia sofrido um avc parabens a policia civil do rj menos 24 bandidos meus pesames a familia do heroi que trabalhava pelo bem da populacao  httpswwwyoutubecomwatchvsyfwfjl0voqt734s delegado dacunha  httpswwwyoutubecomwatchvkimfmeyqrput36s band jornalismo	1
Ugy9TrajvcA1a6Ah10x4AaABAg	direitos humanos da onudeveriam enviar comida para os necessitados	0
UgxJPU233031bDmThSx4AaABAg.9N0HBJpQJBP9N0vpBdDyzO	leo da 17 entendo seu ponto de vista mas eles que devem pensar na dor que seus pais sentirao caso aconteca algo com eles	0
Ugwypvt6Th6QGowZ9K94AaABAg.9N1SNTsfANq9N2LfmIpYqI	samuel cardoso cara que argumento sem sentido vai aumentar a overdose kkkkkkk cara quem usa vai continuar usando quem nao usa nao vai querer usar por que todo mundo sabe oque a droga faz com a pessoa	0
Ugyw0Knl19WcxyPM2EZ4AaABAg	parabens aos policiais	1
UgxnwlAwARThJ9-0AFl4AaABAg	bandidos bom e bandidos mortos	1
Ugzr7vmUmBAr3Z2WdZd4AaABAg	esses governador parece que chegou pra botar moral nem tomou posse direito e ja botou fogo no circo	1
Ugycg-a9bPiUispgbsh4AaABAg.9N3_UKBDXf79N50aHnbKk4	mataram foi pouco	1
Ugx8Vho8AP1nnm25RVd4AaABAg.9N0JYJ0qKqD9N3ECySLfy0	d g falou e disse	0
UgzmshVk-99PFAMg-194AaABAg	lamento as vitimas do metro mas parabenizo os policiais nao pode e nem deve deixar se criar se atirar pra matar tem que levar tiro pra morrer tbm	1
Ugy0rjEsqiLDzvjrx0h4AaABAg	pra mim quem protege vagabundo e vagabundo tbm mn	1
UgxXQp5eHJDyxtp_q4B4AaABAg.9N91oXgC09F9NA6EA-r6fP	deixa de ser alienado	0
Ugy7RExPabBz4aWK_od4AaABAg.9N5vK2GqYI39N646rSF0kj	psol tambem	0
UgwgS8d-dIUbgkrCoWR4AaABAg	parabens policia lugar de bandido e traficante e no inferno e quem tem pena que leve pra casa	1
UgwgXwBnDcjkz7L0utV4AaABAg	triste p a morte de um heroi  parabens a nossa policia	1
Ugzzh5mVIgxlL4NAWE54AaABAg.9N5pd8tkCs49N7WYE5iq2m	caquistocracia bozoloide e e bothoco ainda	0
UgxitfBRUOU7ipxROqh4AaABAg	noix n vamos ver um brasil de primeiro mundo	0
UgwGZ3CQI-bUW1CL-bJ4AaABAg	tem que mostra pra eles quem manda nessa porra	1
UgwUkH0R0UZYrTw11Jh4AaABAg.9NAjpCMmu9p9NAlRXfUTnE	pq voce nao estuda antes de escreve merda 	0
Ugyuln6E-nRWW_f_0od4AaABAg	parabens pra os policiais	1
Ugz-f_jFK7v_JRZBR7N4AaABAg.9N1qDZ1aEjs9N2yK-W9a-A	eu moro nesta favela e estes mortos sao todos traficantes que estavam levando as criancasde ate 12 anos daqui para trabalhar no trafico de droga para eles gracas a deus e estes policiais estes marginais nao estao mais aqui	1
UgxMQsYGJJWUqCoXhzh4AaABAg	parabens aos guerreiros policias e meus sentimentos para o policial e heroi morto nesse combate e pras viuvas de bandido e a mais viuva de todas a midia um fdse	1
UgzlYdI8zWenZRMW5n54AaABAg	imprensa idolatra bandido pois sao uns fesquerdas do c 25 vermes fora de combate a  policia civil ta de parabens	1
UgxkPuM5-coA9vEcV-B4AaABAg	e bandido  entao larga o aco e corre pro abraco	1
Ugx-VNUjphXoSZCGidx4AaABAg	parabens a policia meus sentimentos a familia do guerreiro cade o direito humano para atender a familia do guerreiro	1
Ugw1rUldPZo7X4pxhQF4AaABAg.9N8BppsHmpL9N8_xPg3DyU	daniel caldas menesio hahahahahahha hahahaha eu ri	0
UgzHiL_HrD9fTLiNLh14AaABAg	e uma guerra e ja estamos cansados de ve inocente morrer pelo menos hj o saldo foi positivo pra sociedade msm q com o sangue do policial q deu sua vida	1
UgxOtSFLABZGaOh41DR4AaABAg.9N0RnaWssHx9N0wHTkBb-e	antirp forever pra quem a carapuca servir fique a vontade  generalizar so fere quem e generico	0
UgwvpDmws5VmJTLlTYh4AaABAg	parabens delegado	1
UgwJC4mQjGMEme216C94AaABAg.9N0UzvK-b7Q9N0dBPoKhK_	isso e patifaria do governo quer entrar em favela matar duas duzias de gente pra mostrar servico e dizer que era traficante nao vai adiantar nada amanha vai ter 50 adolescentes sem escola trabalhando pro trafico	-1
UgxwuYSlpF-wee-_ZUN4AaABAg.9N0tL78UeF_9N2BP_BWrFQ	pm antunes so lamento pelo irmao morto combateu o bom guerreiro	1
UgyMQKTJcs_AcPWTYQp4AaABAg	tadinho gente tudo vagabundo e brincadeira	1
UgysXpA3Q2OaWvCe_NR4AaABAg	ban bom e ban morto	1
UgzEKKJRUF5lv1Y0ejh4AaABAg	nessa parte de 27min 09segundos da pra ver alguem embaixo da cama	0
Ugxf9_4Ob0Qhbqzg21R4AaABAg	menos um kkkk a familia ganhou um super presente de final de ano sabe q nao vai ter mais problemas no ano novo tirando vagabundo da cadeia esse foi direto para o colo do capeta	1
UgxDblsJNnAh1o8a0U54AaABAg	pelo menos um cpf cancelado	1
UgyxAX5z49mrlUMAFCp4AaABAg.9WaRBxXusCf9hXGURdxVJI	isabela binatti  22 10	0
Ugy-uRIHrDQlxpchkOJ4AaABAg	tem que meter bala nesses marginais ate o cpf dele serem cancelados	1
UgwH0_KVcMQbBE4QhPd4AaABAg	parabens ao apresentador  por valorizar o trabalho dos policiais	1
UgxqDP9Xp8cHQUQw1zl4AaABAg	cade os direitos humanos q so critica pm quando a pm sair numa ocorrencia dessa chamar eles  pra ver como policia e recebida	1
UgxmsROojm45ZrqP1l54AaABAg	como sao ruim de tiro esses pms de sp ein quase toda troca de tiro eles leva a pior mesmo usando colete e nunca acerta o bandido	-1
Ugwnu3R-vIlhe4kt1pl4AaABAg	alguem sabe o canal do pm kk muito bom	1
UgzKxOcHAUEEOoQ3I2F4AaABAg.9W_bgvr6ss39WiL-Cd5RFv	marcos venicio no rj o bope domina	1
UgxbU62RHU5rW79j_k94AaABAg	ele morreu kkkkkkkk menos uma alma cebosa no mundo parabens a policia	1
Ugzh8tOv1kLag1d5Gt94AaABAg	o negocio e esse pra cada policial ferido ou morto num momento como esse tres bandidos devem cair quem sabe o respeito nao aparece pelo medo da morte ja que nao respeitam nada e se acham vitimas da sociedade	1
UgzKpB-g1Sb7bhWN40p4AaABAg.9W_ahl3E9rr9W_pGJ2rf7a	liga oeste o pedreiro nao estudou kkkkj	0
UgxB2m0CUQQiCppBS3F4AaABAg.9WGRWvOCMTw9WGVEOQ2nZF	brawl show o nome dele nao e bolsolixo e sim bolsonaro	0
Ugw4rSV7GMXoCrHF6m54AaABAg.9WGOFoOkUin9WG_CAfrOjg	daniel nao posso dizer infelizmente	0
UgwBUL2_e-GyDtodi7J4AaABAg.9WGPSOLtXh99WGmmEok2hH	kaua pois e adolf manchou esse simbolo o pessoal que nao estuda quando verem o simbolo budista vao acha que e nazista	0
UgwBUL2_e-GyDtodi7J4AaABAg.9WGPSOLtXh99WGf06yKlMN	izackbell entao o rapaz que comentou com esse simbolo tecnicamente colocou no meio do nome do bolsonaro um simbolo budista de paz	0
Ugxwt8jJEzeo4L626n94AaABAg	e5 b  n	0
UgxClnSIfdQto3xDCcN4AaABAg.9W0hqJ0frwp9WYEg5XpYHz	muh seu burro os fascistas e nacionais socialistas sao completamente anti bolsonaro imbecil bolsonaro e macon vem de familia italo judaica e apoia o estado de israel alem de ser capitalista n sei como as pessoas conseguem levar um comentario desse a serio	0
UgyRRf2pDtZ_wSMlGPh4AaABAg	oi meninos taem terra do muma casa deu traficande que ta preso	0
UgykNEQyNWV1cRe9bKJ4AaABAg.9VjT1GyX3Pg9VjVyGkGCYO	marcos antonio e qual o problema da core ta usando camuflado so o bope pode usar	0
UgykNEQyNWV1cRe9bKJ4AaABAg.9VjT1GyX3Pg9VjV9KbA0Xz	marcos antonio ficou parecendo o cot da pf	0
UgzkomOHNQJ4hPWMbv94AaABAg.9VjZxSAbf-u9VpLL1pUb-_	lucas furtwangler  que mente doentia mds	0
UgzIwNz3aCKovnv9i5V4AaABAg	as familia verificar as redes socias dos filhos criancas de 1 a 8anos nao precisa de acesso as redes socias as familia tem culpa tambem craincas tem que dormir as 8 da noite crianca nao pode ir bares com a familia a noite	0
UgzZev2mkaImuy0KfvR4AaABAg	parabens dhbf core resistir e preciso	1
Ugz4QHVKaleG00_0CRl4AaABAg.9VPu5qykvEi9VQghIIc0fe	e isso mesmo em quanto uns deixa seus filhos milionarios com o dinheiro do povo tem outros que grita molusco livre	0
UgwByDYquzkvadqqmad4AaABAg.9VMxFQ6pSYe9VPZFZoCkux	vc nao sabe nada estuda primeiro	0
UgwNrPIVR38zeydvxXN4AaABAg	matou policial ja era	1
UgxPxbzTL6falmMjFa54AaABAg	lembrando que sao bandidos 	1
Ugz-K4f91VjogsSU0zt4AaABAg	que maravilha 8 cpfs cancelados com sucesso  meus sentimentos a familia do policial que foi covardemente morto	1
UgyhQMipZNOuR8u5xyF4AaABAg.9V3oNXGYs6G9V5Ni68d9A7	quando esses crimes bastaram talvez chegue a hora de fazermos as mesmas coisas com os adulteros molestadores de criancas com os que agridem mulher os homofobicos com os metem no trabalho etc etc  vamos fazer uma limpa porque vagabundo tem que morrer	1
UgxQruxmx4xVw5wEbqx4AaABAg.9V3hY7KUJZt9V4mL6ypWb7	daniel maciel oku vc ja deve ter dado mais de 10 vezes	0
UgwKjUarkgA13E7rZ9p4AaABAg.9V2tZiNfDql9V2wiwi4HSU	eles nao entendem cebolinhasao todos levados pelas emocoes de sangue	0
UgzbOVQxgAzv1yrxqWt4AaABAg.9V2o-v7DPqp9V4N7gujiqV	blz tem que dar cabo em bandidosmas que comecem com os de brasiliacom eles ninguem tem peito ne	1
Ugy6YGBoL8E2jvE9t2F4AaABAg	depois que esse bolsonaro entrou colocou nossas vidas em risco a vida da natureza a vida da fauna que deus deixou tudo esta em risco depois que esse cao entrou desse bolsonaro	-1
UgxKcr7Tq0bAZwcMQwp4AaABAg	nao pagou o arrego deu nisso kkk	1
Ugxzmkha1JRWCHfhq-94AaABAg.9V3fUSFU25t9V3jeJ0on10	a pratica da policia militar no complexo do salgueiro em sao goncalo foi a mesma dos traficantes que mataram o o sargento executaram 14 pessoas  inclusive tres meninas alguns sem passagem isso e uma operacao bem sucedida existe constituicao nas favelas do rio faferj	-1
UgwIfvg4gLSYFtiJkRF4AaABAg.9V3fH1yk1fa9V46bU_I4Dq	diegokleidung sinto muito em te corrigir mas a policia mata por territorio ou propinabeijos 	-1
Ugy9fxzzZgFvrnxLTjl4AaABAg	que maravilha menos 8 lixos	1
UgyhQMipZNOuR8u5xyF4AaABAg.9V3oNXGYs6G9V46OafB9wK	gabriel silva eu nao sou concursado	0
UgzrnvAU6gAfHK0hMzR4AaABAg.9VI-Oj-ZowZ9VIbgwGXtag	irani gueller meu ovo	0
Ugwfq4MpbTcK16mop1t4AaABAg	ja esta tudo se esclarecendoroupas camufladascinco tinha passagem  pela policiahummmmmmm	1
UgypMd8adyqJmsrpOFt4AaABAg	a resposta da policia foi otimo	1
Ugy5mY9_rMKcIJq8LuJ4AaABAg	melhor bandido morto doqyr o cidadao de bemcpfssss cancelado com sucesso	1
UgzIfPdtW5xqIxSMdqd4AaABAg	boa acabou com o crime organizado meus parabens se roupa camuflada significa indicio de envolvimento com trafico entao ta na hora desse tao aclamado bope sentar bala no exercito escoria todo pm e um lixo de ser humano que nojo dessa policia	-1
UgwbEIz1LBO4CVkpbgN4AaABAg.9V3fQVTqbG19V4PKXudGJj	sissi souza exatamente todos sao pessoas digo seres humanos entrar nas comunidades morrosfavelas periferias com armas nas maos atirando para todos os lados no brasil infelizmente tem ocorrido e ate tem sido divulgado e comentado no mundo inteiro	-1
UgwnSSoTjnhKBkueZ5B4AaABAg	agora os bandidos sao inocentes	1
UgyhQMipZNOuR8u5xyF4AaABAg.9V3oNXGYs6G9V6M06PP_2Z	rayssa o mesmo digo que se injustamente uma bala perdida de uma acao como essa ferir alguem proximo loge de ser meu desejo que voce saiba que o estado agiu dentro do aparato legal e que voce deva aceitar de bom grado	-1
UgyIW26D-F-F6einBd54AaABAg	no decorrer da minha vida nas mais diversas religioes que eu passei sempre ouvi dizer que o reino de deus sera instalado na terrae que para que isso aconteca tera que ser banido do planetatodas as trevas que estao dominando o mundo desde a fundacao dos tempos e da pra perceber claramente por tudo que vem acontecendo de quase 2 anos pra ca que as profecias vem sendo cumpridas nao sei ate quando e ate onde chegaremos mas uma coisa e licitanao da mais para as pessoas de bem viver nesse planeta onde ate agora somente os seres perversos e malignos conseguem levar vantagem em tudo	0
UgwOOslpp0xYHNxphjJ4AaABAg	toma vagabundo  se matar 1 pm  vai morrer   muitos    dai  seus burros   	1
Ugxq_Z9ta-_ACw2ltSV4AaABAg	mais um reflexo deste estado sem governo  onde esta o governador tampao  o sr claudio castro simplesmente desapareceu  e quer se reeleger	-1
UgxRvRI1Z8MXP9buNjp4AaABAg	policia do rio ta ficando tao bandida quanto os bandidos que diz combater tao e querendo abrir espaco pros milicianos entrar	-1
UgwBBjIeEtL6QGW1_1d4AaABAg	se forem bandidos foram poucos tem que acabar com esses comandos mesmos um era inocente  estava usando roupa camuflada nao era inocente se fosse nao estava no meio de bandidos 	1
UgykOvu7j7V-yUjLcNV4AaABAg	nao tem dinheiro no mundo que compra a vida nao pode megaliza nao tem riqueza no mundo que vale mais do que a vida	0
UgwvTrSqd353_KpCsx94AaABAg.9V3fHmz0bdY9V5mM9RWpmK	marcio junior n sou crente mas acredito em deus n vou pra igreja centro cinagoga ou terreiro mas n preciso disso pra espalhar palar de amor e no que eu acredito hj na sociedade todos querem rotular o outro de religioso de direita de esquerda e os caralho a quatro eu sou humano e meu partido e humano mas respeito todos que pensam diferente de mim claro q n aceito mas respeito	0
UgwZnmiIRO7B_zL263R4AaABAg	exploram enriquecem sem pagar impostos	0
UgzrnvAU6gAfHK0hMzR4AaABAg.9VI-Oj-ZowZ9VLrDkzWo_b	marcos miranda sanches olha seu comentario estar de parabems  vc falou tudo meu nobre e pura verdade  muitas joias enfeitadas nis peacoasos de muitas mulheres ou politicos sairam do garimpo que se dizem ilegal pra vc ver como sao as coisas	0
Ugw5jepqCFd8k7YWKrB4AaABAg	8 pessoas ou 8 bandidos	1
UgyhQMipZNOuR8u5xyF4AaABAg.9V3oNXGYs6G9V3x2Nn8sJa	que coisa linda	1
Ugxlm6dJAufjsA0X0wp4AaABAg	coitadinhos os inocentes so estavam atirando com um fuzil nos policiais do bope	1
UgwvTrSqd353_KpCsx94AaABAg.9V3fHmz0bdY9V6ZNPAt962	valdirbar com as pessoas que trabalham e sao pobres eles fazem de tudo e com os criminosos que patrocinam o grande crime organizado sempre fechao os olhos temos que sempre cobrar os governantes e aprender como fazer isso	-1
UgzEEz9s6wIoZrth03p4AaABAg.9V3mtp_2C__9V40065gpX_	k3k3l 1533 ui ui ui	0
UgzEEz9s6wIoZrth03p4AaABAg.9V3mtp_2C__9V4MfDybN0A	fernando tavares sempre esse migue quando bandido toma tiro no rabo desde quando precisa ter interesse da milicia pra saber que esses marginais tem que se fudr mesmo e uma questao de bom senso bandido bom e bandido morto	1
UgypLhMouigatqPhrZZ4AaABAg	oito bandidos morreram e foram tarde	1
UgwCclYUUJo6xSMyQcp4AaABAg.9V3gBGaKDO99V4q2FwE5DA	me diz tantos anos de combate me der um resultado bom da policia jah o pcc diminuiu a taxa de homicidio em sp  se nao fosse o trafico o dhpp tava com serios poblemas kkkkk	-1
